date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,15,PU,,-,-,Tunnel Of Hope (IRE),9,G,155,,-,-,251.00,Gavin Brouder,F Costello,,–,–,Mountain High (IRE),The Mares Daughter (IRE),Flemensfirth,Costello Taverns Limited,Unseated rider on way to start - raced in last - lost touch from 3rd - pulled up after 5th(op 100/1 tchd 300/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,7,PU,,-,-,Lacaduv (IRE),5,G,158,t,-,-,34.00,Sam Ewing,Gordon Elliott,,–,–,Doctor Dino (FR),Gargotiere (FR),Kendargent,Gigginstown House Stud,Prominent - led before 2nd - headed and lost ground quickly 3 out (usual 5 out) - soon dropped to last - tailed off when pulled up omitted 3 out (vet reported gelding suffered heat stress post race)(op 18/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,12,PU,,-,-,Son Of Alacoque (IRE),5,G,155,,-,-,101.00,Liam Quinlan,Ray Hackett,,–,–,Westerner (GB),Lady Alacoque (IRE),Anshan,Liam Hackett,Towards rear - steady headway on outer 3 out (usual 5 out) - in touch with leaders omitted 3 out - broke down and pulled up home turn(op 80/1 tchd 125/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,15,1,,0,0,Midnight Fairy (IRE),7,M,145,,6:16.10,376.10,5.00,John Shinnick,Terence OBrien,€5900,82,–,Soldier Of Fortune (IRE),Kris Kindle (IRE),Kris Kin,Terenceobrien Racing Syndicate,In touch with leaders - headway after 3 out (usual 5 out) - briefly led after 2 out - headed approaching last - rallied final 110yds - led final strides(op 6/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,12,2,,0.3,0.3,Joes Turn (IRE),9,G,154,t,6:16.16,376.16,6.50,Phillip Enright,Mark Michael McNiff,€1900,86,–,Jet Away (GB),Mileshouge Queen (IRE),Pierre,Miss F M Carton,Towards rear - headway after 3 out (usual 5 out) - in touch with leaders 2 out - led narrowly approaching last - hung left and headed final strides(op 7/2)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,16,3,,1.75,1.5,County Champs (IRE),6,G,147,p,6:16.45,376.45,10.00,Philip Byrnes,Brian M McMahon,€900,79,–,Champs Elysees (GB),Rossa Parks (IRE),Anshan,Thomas Odoherty,Midfield - headway and prominent 2 out - kept on and went third run-in(op 12/1 tchd 17/2)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,7,4,,2.5,.75,Lummi Island (IRE),7,G,158,,6:16.60,376.60,12.00,Sean OKeeffe,D Deacon,€400,90,–,Alkaadhem (GB),Miss Palm (IRE),Great Palm,W Deacon,In rear - headway after 3 out (usual 5 out) - midfield 2 out - hung left and in touch with leaders approaching last - kept on final 110yds(op 10/1 tchd 9/1 and tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,13,5,,4.5,2,Ballerina Boxer (IRE),7,M,153,h,6:17.00,377.00,21.00,Ben Harvey,William Harvey,€200,85,–,Shirocco (GER),One Can Cally (IRE),Scorpion,William Harvey,In rear - headway before 2 out - kept on and in touch with leaders last - no extra towards finish(op 16/1 tchd 22/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,14,6,,9.5,5,Navy Waves (IRE),7,M,153,p,6:18.00,378.00,17.00,Ryan Treacy,Mrs Julie Cashin,€100,85,–,Sea Moon (GB),Leading Rank (IRE),Supreme Leader,J R Weston,In touch with leaders - headway and briefly disputed lead 2 out - weakened approaching last(op 12/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,6,7,,10.75,1.25,Vintage Gold (IRE),6,G,161,,6:18.25,378.25,29.00,Danny Gilligan,John Joseph Murphy,,93,–,Highland Reel (IRE),Simla Bibi GB,Indian Ridge,All Inclusive Syndicate,Towards rear - some headway omitted 3 out - midfield 2 out - not fluent last - kept on(op 25/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,10,8,,13.75,3,West Of Carrig (IRE),8,G,150,,6:18.85,378.85,4.50,Mr A J Browne,Don Browne,,89,–,Westerner (GB),Pollywollydoodle (IRE),Oscar,Adrian Joseph Browne,Took keen hold - prominent - led after 2nd - went clear before 3rd - reduced lead omitted 3 out - headed before 2 out - weakened approaching last - eased towards finish(op 13/2 tchd 7/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,18,9,,22.25,8.5,Rewrite The Script (IRE),8,G,136,,6:20.55,380.55,23.00,Patrick M OBrien,Matthew A Daly,,75,–,Mahler (GB),Rever Up (IRE),Revoque,Matt Daly,In rear - some headway after omitted 3 out - not fluent 2 out - weakened approaching last(op 20/1 tchd 25/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,4,10,,27.75,5.5,Rebellious Gale (IRE),9,G,163,t,6:21.65,381.65,13.00,Daniel King,A J Martin,,95,–,Califet (FR),Victrix Gale (IRE),Presenting,Tomas Mccabe V R Walsh,Never better than midfield(op 14/1 tchd 16/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,11,11,,28.75,1,Ag Obair Go Crua (IRE),6,G,151,,6:21.85,381.85,29.00,Tiernan Power Roche,J P Flavin,,88,–,Mahler (GB),Sinnaja GB,Sinndar,Tus Maith Syndicate,Midfield - some headway after omitted 3 out - not fluent 2 out - soon weakened(op 33/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,9,12,,48.75,20,Junot (IRE),6,G,157,,6:25.85,385.85,23.00,Darragh OKeeffe,Michael Winters,,89,–,Make Believe (GB),Istishaara (USA),Kingmambo,David Spratt,Prominent - weakened quickly after omitted 3 out(op 20/1 tchd 25/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,17,13,,49,0.2,Positive Mindset (IRE),7,M,146,p,6:25.94,385.94,34.00,Danny Mullins,Leonard Paul Flynn,,78,–,Soldier Of Fortune (IRE),Mini Shan (IRE),Kotashaan,Barry Riordan,Midfield - weakened after omitted 3 out(op 20/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,2,14,,64,15,Vroomvroomboo (IRE),7,M,163,t,6:28.90,388.90,34.00,Philip Donovan,James Andrew Fahey,,98,–,Dylan Thomas (IRE),Playing Around GB,Act One,Greg Woods,Always behind(op 25/1 tchd 50/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,5,15,,116,52,Nevereverever (IRE),6,G,162,,6:39.30,399.30,13.00,Ricky Doyle,John Joseph Murphy,,94,–,Carlotamix (FR),Humblebee GB,Mtoto,Ciaran Russell,Midfield - not fluent 3 out (usual 5 out) - soon weakened(tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),7:50,Tipperary Races On Twitter Handicap Hurdle,Hurdle,,,0-100,4yo+,,3m1f,25f,5029,Good To Yielding,16,8,PU,,-,-,Spatman De Cerisy (FR),6,G,155,b,-,-,8.00,Conor Stone-Walsh,Paul Nolan,,90,–,Spanish Moon (USA),Kapgirl De Cerisy (FR),Kapgarde,Robert Twomey,Led - headed and raced in second after 2nd - weakened before 2 out - pulled up before last(op 6/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,1,1,,0,0,Gimme A Buzz (IRE),5,G,166,h,4:6.10,246.10,2.88,Mark Walsh,E Bolger,€5900,96,–,Soldier Of Fortune (IRE),Upsie (FR),Le Balafre,John P Mcmanus,Made all - ridden when faced challenge before last - kept on well(op 3/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,11,2,,.75,.75,Ballycommon Chapel (IRE),7,M,146,,4:6.25,246.25,9.00,Conor Owens,R Donohoe,€1900,83,–,Elzaam (AUS),Maya Bay (IRE),Peintre Celebre,R Donohoe,In touch with leaders - headway on turn before 2 out - pressed winner before last - just held(op 12/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,6,3,,7.25,6.5,Good Bye Milan (IRE),8,M,159,t,4:7.55,247.55,12.00,Danny Mullins,Leonard Paul Flynn,€900,89,–,Milan (GB),Knocknabrogue (IRE),Afzal,J Braddish,Towards rear - good headway on turn before 2 out - no extra approaching last(op 12/1 tchd 16/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,2,4,,12.25,5,Matties Mountain (IRE),10,G,158,,4:8.55,248.55,29.00,Mr Andrew Burke-Ott,Thomas P OConnor,€400,95,–,Mountain High (IRE),Ballyeightra Lass (IRE),Witness Box,Thomas P Oconnor,In touch with leaders - headway and prominent before 3 out - weakened gradually before last(op 25/1 tchd 20/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,7,5,,15,2.75,Patty OFarrell (IRE),7,M,159,t,4:9.10,249.10,8.00,Sean OKeeffe,Peter Maher,€200,89,–,Policy Maker (IRE),Majestic Benbulben (IRE),Deploy,M J Halligan,Prominent - weakened before last(op 8/1 tchd 17/2)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,8,6,,16.75,1.75,Toor Moon (IRE),8,G,154,,4:9.45,249.45,13.00,Liam Quinlan,Ms M Flynn,€100,87,–,Green Moon (IRE),Anseo Agus Ansuid (IRE),Hawk Wing,James Nash,Prominent - raced in second after 1st - lost second before 2 out - weakened before last(op 11/1 tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,16,7,,19.25,2.5,Lauro Lady (GB),6,M,138,,4:9.95,249.95,67.00,Caragh Monaghan,William J McLernon,,75,–,Lauro (GER),Lady Of Scarvagh (IRE),Zaffaran,Bongers Murf Syndicate,Towards rear - headway on turn before 2 out - no impression(op 28/1 tchd 80/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,15,8,,24.75,5.5,Theanniversary Man (IRE),6,G,142,,4:11.05,251.05,9.00,Niall Moore,Frank John Hayes,,77,–,French Navy (GB),Carolxaar (IRE),Xaar,W J Hayes,Held up in rear - not fluent 5th - some headway before 2 out - no telling impression(op 7/1 tchd 9/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,12,9,,26.5,1.75,Thats All (IRE),8,M,146,,4:11.40,251.40,26.00,Mr D Doyle,Timothy Doyle,,83,–,Morpheus (GB),Aluana (IRE),Alzao,Mrs Claire Doyle,Towards rear throughout(op 22/1 tchd 20/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,9,10,,26.75,0.3,Tremaine (GB),4,G,157,tp,4:11.45,251.45,12.00,Daniel King,Denis Gerard Hogan,,93,–,Expert Eye (GB),Rostova (USA),Arch,Katie Brian Castle Partnership,Never better than midfield(op 15/2)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,4,11,,27.5,.75,Fourcardrun (GB),6,G,157,,4:11.60,251.60,19.00,Cian Quirke,Donal Hassett,,90,–,Telescope (IRE),Himayna GB,Generous,Tuesday Night Syndicate,Midfield - weakened before 2 out(op 12/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,14,12,,30,2.5,Tennesse Boy (IRE),6,G,150,,4:12.10,252.10,13.00,Phillip Enright,Robert Tyner,,80,–,Pillar Coral (GB),Maries Guest (IRE),Intikhab,David Cotter,Never better than midfield(op 8/1 tchd 15/2)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,5,13,,30.25,0.2,Spanish Maid (IRE),7,M,160,,4:12.19,252.19,21.00,Donagh Meyler,Francis J Flood,,90,–,Workforce (GB),Maid For Money (IRE),Revoque,Francis J Flood,Towards rear - headway into midfield before 3 out - weakened before 2 out(op 16/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,3,14,,55.25,25,All In Peder (FR),6,G,162,p,4:17.15,257.15,26.00,Darragh OKeeffe,Keelan Dempsey,,92,–,Reliable Man (GB),Parcimonie GB,Nombre Premier,Keelan Dempsey,Prominent early - in touch with leaders after 3rd - dropped to midfield before 6th - weakened after 3 out(op 18/1 tchd 28/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,10,15,,67.25,12,Annie Questions (IRE),7,M,147,b,4:19.55,259.55,15.00,Mr L Burke-Ott,Patrick Cronin,,84,–,Ask (GB),Rock On Annie (IRE),Fruits Of Love,Daniel Cronin,Always behind - mistake 4 out(op 9/1 tchd 8/1)
2025-05-14,IRE,Tipperary (IRE),6:50,SIS Supporting Irish Racing Handicap Hurdle (Div II),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,16,13,16,,69.75,2.5,Nobody (IRE),4,G,152,h,4:20.05,260.05,101.00,Richard Deegan,Brendan Maurice Walsh,,88,–,Estidhkaar (IRE),Lady Atlas GB,Dutch Art,D M Omeara,Always behind(op 80/1 tchd 66/1)
